pitcher,pitch_type,n_pitches,usage_rate,velo_mean,velo_std,spin_mean,spin_std,ivb_mean,ivb_std,hb_mean,hb_std,extension_mean,p_throws
476594,SI,19,0.3220338983050847,93.7,1.4337208778404378,2090.6315789473683,101.7268731709876,-0.9978947368421052,1.8374123681216246,-18.39157894736842,1.8329613657742632,6.315789473684211,R
477132,CU,323,0.1768893756845564,72.34922600619196,0.9296484784492837,2241.9055374592836,105.86364797559354,-14.362848297213622,2.023238118246583,-3.90687306501548,2.0424722732372795,6.478637770897833,L
477132,FF,631,0.34556407447973714,89.03026941362916,0.9673165747946809,2309.53300330033,79.61007079378668,17.538066561014265,1.7870818819252396,-0.007226624405705228,2.0314313690819135,6.591283676703644,L
477132,FS,99,0.05421686746987952,83.14141414141415,1.1134621591226082,1552.5894736842106,203.85484482925182,12.75151515151515,2.778813564049895,9.044848484848485,4.082973197299993,6.619191919191919,L
477132,SL,761,0.4167579408543264,85.75978975032852,1.157918712695583,2484.9293628808864,83.52978653905829,8.000105124835743,2.4196754870474755,-4.444257555847569,2.453514076391531,6.547568988173457,L
489119,CH,49,0.23902439024390243,84.45714285714286,0.7939878252635033,1906.0,53.3647043153681,8.877551020408163,1.4544049908986905,14.826122448979593,1.3945023250944681,6.142857142857144,L
489119,FC,70,0.34146341463414637,88.30285714285715,1.163947733844674,2311.7,68.24664349128159,9.574285714285713,1.9161802065178868,-1.6971428571428568,1.892441979549897,6.137142857142858,L
489119,FF,45,0.21951219512195122,92.14666666666668,0.9822515878420272,2301.822222222222,60.20845942106961,16.84266666666667,1.1780229971516605,4.448000000000001,1.4263902309358019,6.05777777777778,L
489119,SI,31,0.15121951219512195,91.52903225806452,1.1616636198105703,2243.9032258064517,73.45536278979668,11.396129032258063,2.069546934990611,13.68,1.807716791978213,6.1096774193548375,L
489446,FF,687,0.6021034180543383,92.07656477438135,1.2800058609944283,2319.24,107.33450528017015,13.68995633187773,1.7931430370840706,-13.941135371179039,1.960364811950481,6.075400291120816,R
489446,FS,447,0.39176161262050835,85.51051454138702,1.167401565986569,1228.111617312073,145.43284105532695,-0.22926174496644303,3.4322646292422765,-12.061476510067113,2.368390602965187,6.13847874720358,R
493603,SI,15,0.35714285714285715,92.34,0.8139849068449782,2216.3333333333335,87.90877306021498,6.432,1.4014849267830174,-17.839999999999996,1.721527560876427,7.079999999999999,R
500743,EP,97,0.7950819672131147,45.62268041237114,5.960765910564667,1243.8453608247423,157.8915991673682,17.05360824742268,2.51987358543994,-2.7476288659793813,2.8916163924049023,4.608247422680412,R
500743,FA,25,0.20491803278688525,60.376000000000005,4.943537869448019,1622.72,125.71645344451403,17.448,2.1162230506258077,-6.244800000000001,3.380381043610321,4.768,R
