batter,n_pitches_season,stand,avg_delta_run_exp,n_fastball,rv_fastball,xwoba_fastball,n_breaking,rv_breaking,xwoba_breaking,n_offspeed,rv_offspeed,xwoba_offspeed,avg_velo_faced,corr_velo_rv,swing_rate,whiff_rate,chase_rate,vs_rhp_rv,vs_rhp_n,vs_lhp_rv,vs_lhp_n
656775,3528,L,-0.005111993195350154,2082,-0.0077463976945244956,0.2825658717808183,910,-0.002843956043956044,0.24823311302085832,447,0.0015548098434004488,0.3011093392895438,89.82073064656423,-0.02932829078071407,0.48922902494331066,0.23232908458864426,0.28130360205831906,-0.006296916634944803,2628,-0.001653333333333334,900
656811,3758,L,0.006225107066381158,1980,0.004824747474747476,0.36917927067722156,1146,0.006855148342059338,0.30103459282314415,538,0.004613382899628255,0.27552434276713567,89.34045157780196,-0.00023192531541115608,0.46194784459819055,0.22407834101382487,0.28861571352218063,0.009388790351188366,2841,-0.0035005452562704453,917
656896,476,R,-0.013584033613445378,301,-0.012485049833887043,0.30168174080278337,135,-0.028192592592592592,0.17356936111111113,40,0.027450000000000002,,90.76428571428572,-0.02686237077450276,0.5273109243697479,0.2868525896414343,0.350597609561753,-0.020896969696969695,330,0.002945205479452051,146
656941,5090,L,0.017887876386687793,2416,0.02978145695364238,0.4562042171346795,1910,0.002868586387434556,0.3018562972993665,692,0.018729768786127168,0.377483653080235,89.00990491283677,0.025269420152418173,0.4243614931237721,0.3402777777777778,0.2299925205684368,0.015877164849262347,3157,0.021136269430051816,1933
656976,1724,L,0.001268604651162791,810,0.002977777777777779,0.3465827563933885,591,-0.0045397631133671755,0.22583340594059403,309,0.010304207119741102,0.29441525899646354,88.793804792519,0.011893206898392338,0.410092807424594,0.2828854314002829,0.22853688029020555,0.0015600762873490162,1577,-0.0018503401360544184,147
657041,1821,R,-0.002719384953322348,1045,-0.009551196172248803,0.329397935295975,560,0.0033339285714285736,0.24791147058823526,208,0.005153846153846158,0.2967883903743315,89.58693025809994,-0.030666607963699792,0.4195496979681494,0.2486910994764398,0.2108695652173913,-0.0052033898305084755,1062,0.0007562582345191062,759
657077,910,L,-0.011382838283828384,574,-0.013017421602787455,0.3105295247208931,229,-0.013930131004366814,0.2774315226137871,106,0.002971698113207551,0.327938975708502,90.3094609460946,-0.021893117899839814,0.38461538461538464,0.1457142857142857,0.21549636803874092,-0.008599458728010828,740,-0.023482352941176468,170
657136,1352,R,-0.00793491124260355,766,-0.008242819843342037,0.3179906103269609,422,-0.004213270142180093,0.270289487160675,130,-0.01756923076923077,0.1568849696969697,89.45022658610273,0.008398872591834737,0.47115384615384615,0.2370486656200942,0.31432748538011696,-0.007046923879040667,959,-0.01010178117048346,393
657557,937,R,-0.009443970117395945,458,0.0019257641921397344,0.32120608064921513,338,-0.02618934911242603,0.19177564260008997,117,0.00040170940170939994,0.19034848484848477,88.96900328587077,0.035530904366779636,0.5581643543223053,0.32695984703632885,0.3512304250559284,-0.013597464342313785,631,-0.0008790849673202593,306
657656,2967,R,0.006661045531197302,1649,-0.0006118859915100063,0.377321330315463,911,0.014216245883644344,0.3200820849386646,367,0.021326975476839236,0.27866288434388725,89.6838445807771,-0.03818231149557466,0.482979440512302,0.2882065596650384,0.28019323671497587,0.0064231141199226315,2068,0.007209587513935338,899
657757,3807,L,0.0022242966079411,1877,-0.004599893446989876,0.3514586611495894,1230,0.01155609756097561,0.3226117981008281,685,0.004486131386861314,0.3027064866269353,89.33337723919915,-0.022585895887224403,0.4389282899921198,0.21723518850987433,0.31343283582089554,0.005538930264048748,2958,-0.009308598351001179,849
660162,1764,L,0.002279863481228669,879,0.005068259385665531,0.3561395227204922,538,0.0027620817843866173,0.24911179589827143,335,-0.005292537313432835,0.26817557264686165,89.35398179749716,0.01161243849937056,0.42970521541950113,0.31398416886543534,0.2371364653243848,0.0059472990777338615,1524,-0.020916666666666663,240
660271,4996,L,0.019832439125051594,2494,0.019351643945469125,0.46847557381329685,1490,0.019746979865771813,0.3869034496002869,858,0.021590909090909095,0.3530715811201419,89.62765167148163,-0.003182364637854963,0.43494795836669337,0.3189139438564197,0.2738187451587916,0.022288028802880288,3467,0.014423000660938535,1529
660644,441,L,-0.014829931972789118,265,-0.009350943396226417,0.3031312489177489,109,-0.007128440366972474,0.18794632417582416,46,-0.046891304347826075,,89.55767441860463,0.04445134987350534,0.5238095238095238,0.22510822510822512,0.2647058823529412,-0.014028169014084508,355,-0.018139534883720925,86
660670,2758,R,0.014865300146412885,1562,0.014750960307298338,0.4134313620389589,806,0.018698511166253103,0.3688997168110113,358,0.006069832402234632,0.3234055176470588,89.64355783308932,-0.022651208547834173,0.45540246555474984,0.30095541401273884,0.23969252271139063,0.019313507504168985,1816,0.006288317256162916,942
660688,1702,L,-0.006325690770135215,794,-0.004114609571788413,0.3232596396364626,572,-0.019991258741258743,0.22277119580419574,302,0.008311258278145692,0.27042666117834696,88.78387290167866,0.0020061243857001,0.518213866039953,0.12698412698412698,0.3592592592592593,-0.010453460620525058,1258,0.005360360360360362,444
660710,391,R,-0.00367774936061381,209,0.001985645933014353,0.3149072888888889,132,-0.002068181818181814,0.2191641388888889,50,-0.0316,,90.15421994884912,-0.0405818980348985,0.45268542199488493,0.2542372881355932,0.31100478468899523,-0.011651567944250868,287,0.018326923076923077,104
660757,258,R,-0.01594186046511628,120,-0.03399166666666667,0.2727464582123851,82,-0.00557317073170732,0.29814948156682025,29,-0.009965517241379309,,88.11904761904762,-0.11469398232231702,0.6666666666666666,0.28488372093023256,0.5126050420168067,-0.011969230769230768,130,-0.0199765625,128
660821,2892,L,-0.0013660652324774462,1596,0.00043421052631579035,0.3565157505878933,729,-0.004794238683127574,0.3236272307894593,545,-0.00505321100917431,0.25356267932067944,89.96068702290077,-0.021575945982520647,0.5069156293222683,0.26193724420190995,0.33421226104152935,0.003016263387544624,2531,-0.031969529085872576,361
660844,1278,L,-0.008729835552075176,785,-0.009322292993630573,0.285411346694796,304,-0.012562499999999999,0.19504336676286674,185,0.0016432432432432434,0.24633840775558163,89.57721221613156,-0.0011219688713575528,0.3513302034428795,0.2516703786191537,0.1407766990291262,-0.008449048152295633,894,-0.0093828125,384
661388,4175,R,0.006383743367100821,2260,0.008088495575221238,0.36689474968928915,1374,-0.0007736535662299823,0.2824170477478192,463,0.015038876889848812,0.31295040856437395,89.71828140214215,-0.01374685115908323,0.4658682634730539,0.22930591259640104,0.2692307692307692,0.006109879032258065,2979,0.00708034188034188,1196
662139,2621,L,0.0018305214723926383,1454,-0.002537826685006878,0.32724525027499635,819,-0.0021233211233211255,0.22658810080452868,319,0.03248902821316615,0.3951456863977243,89.8375913813005,-0.01794619053850639,0.5349103395650515,0.25106990014265335,0.33681073025335323,0.0014321734745335346,1996,0.0030944,625
663330,1105,R,0.006066183136899366,547,0.01644789762340037,0.4368308437357323,315,0.0033079365079365076,0.24077123029556652,224,-0.014392857142857143,0.2855042280701754,88.00210815765352,0.033470026348539954,0.46244343891402717,0.29549902152641877,0.25220458553791886,-0.02189908256880734,218,0.012954802259887006,887
663368,1247,L,-0.006577046548956662,739,-0.009772665764546684,0.28606369077418353,311,-0.0008327974276527278,0.28111935988620196,185,-0.0014864864864864871,0.23194437777777782,89.16573033707866,-0.013274718984524652,0.4073777064955894,0.25393700787401574,0.22113821138211381,-0.014251023192360164,734,0.004387914230019495,513
663457,2974,L,-0.0002573554277984441,1604,-0.0024569825436408974,0.3562282500894907,893,0.0030358342665173575,0.29262491572126653,456,0.0005482456140350867,0.2529883623882758,89.50886033141695,-0.022000393004304186,0.38197713517148624,0.2068661971830986,0.20882150241212957,0.004767090994813769,2137,-0.013004784688995217,837
663494,296,L,-0.006807432432432431,204,0.005514705882352946,0.39005510869565224,67,-0.032194029850746264,0.0975625,25,-0.039319999999999994,,92.28986486486487,-0.026420069534578604,0.4797297297297297,0.2112676056338028,0.33557046979865773,0.0004621848739495886,238,-0.036637931034482756,58
663536,101,R,-0.029188118811881193,57,-0.00980701754385965,0.16676646666666667,33,-0.05709090909090909,,11,,,90.76039603960398,0.1749598044416289,0.5346534653465347,0.2037037037037037,0.4,-0.030512499999999998,80,,21
663538,4050,R,0.0006502718734552647,2343,-0.00246692274861289,0.345737410475252,1302,0.008763440860215055,0.3024631302446885,365,-0.00864109589041096,0.24360795659989723,89.96911033797217,-0.03439691384026272,0.47358024691358025,0.11366006256517205,0.31806615776081426,-0.002969426751592356,3144,0.013195364238410594,906
663584,341,R,-0.026313782991202343,207,-0.03377294685990338,0.22021101940993787,112,-0.002464285714285716,0.32947454675324667,19,,,89.34112426035504,-0.13114839122952085,0.5601173020527859,0.3298429319371728,0.42073170731707316,-0.023541666666666666,264,-0.03581818181818182,77
663586,3525,R,-0.0009619210002841714,1962,0.0007884811416921503,0.34155416838242625,1115,-0.006142600896860986,0.27695964331791323,386,0.0045699481865285,0.28322512904246755,89.80949221004039,-0.02890923434254679,0.4930496453900709,0.3055235903337169,0.300561797752809,-0.0006733333333333311,2556,-0.0017213622291021647,969
663604,1114,R,-0.00670915619389587,627,-0.005966507177033492,0.28448879699248114,318,-0.0031823899371069197,0.26314018653198656,137,-0.021751824817518247,0.2191895517241379,89.15565777368904,0.01860604141731351,0.5062836624775583,0.2641843971631206,0.33463796477495106,-0.00032909379968203617,629,-0.014983505154639176,485
663609,238,R,-0.002617647058823526,134,-0.011208955223880596,0.29333087875939856,64,-0.00803125,,40,0.03482500000000001,,88.69033613445379,-0.1027176227204888,0.42857142857142855,0.3137254901960784,0.2283464566929134,-0.019112676056338034,71,0.004395209580838317,167
663611,208,R,0.0037163461538461543,114,0.0034298245614035076,0.3437972499999999,74,-0.0033648648648648655,0.2173375789473684,20,0.03155,,89.42259615384616,0.007209274720961853,0.5,0.08653846153846154,0.3163265306122449,0.009342657342657342,143,-0.008661538461538453,65
663616,3475,L,0.005608306893567926,1756,0.00372608200455581,0.36564926624795424,1063,0.00931796801505174,0.27527040716415685,646,0.0037848297213622316,0.26261093658060564,89.12448802999711,-0.013929929274424999,0.438273381294964,0.2810242941562705,0.28197997775305894,0.007482054890921887,2850,-0.0029119999999999997,625
663624,1526,R,-0.0028026229508196715,811,-0.0036226880394574596,0.34674331259269325,502,-0.0004621513944223094,0.29463039561049126,163,-0.015723926380368097,0.2411363975037308,89.39322951929586,0.004516151528857976,0.5773263433813892,0.31214528944381387,0.3973333333333333,-0.003901960784313727,1123,0.00025806451612903525,403
663647,2736,R,-0.014344802342606149,1612,-0.018088089330024815,0.3014171779491581,870,-0.011541379310344829,0.2637150352210811,225,0.00024444444444444513,0.2544165677040427,89.67437315634218,-0.01649410754806453,0.43859649122807015,0.19666666666666666,0.2708333333333333,-0.013883720930232556,2064,-0.015769461077844313,672
663656,4115,L,0.005761753183153771,2140,0.007139719626168226,0.3997789156867979,1218,0.003574712643678161,0.3143776684039814,698,0.005330945558739258,0.26644500249368697,89.39428852781882,-0.00022718806070271862,0.4639125151883354,0.21739130434782608,0.20561685055165496,0.0048206697875405125,2808,0.007761285386381027,1307
663662,159,R,-0.02561635220125786,74,-0.03386486486486486,0.2761998571428572,48,-0.0226875,,32,0.0011875000000000002,,86.59182389937106,0.03261701943875957,0.5408805031446541,0.2441860465116279,0.2923076923076923,,40,-0.030756302521008402,119
663697,2704,R,-0.003920088790233074,1680,-0.01144583333333333,0.3273259683040166,751,0.012348868175765644,0.2858288321040253,247,-0.005441295546558704,0.22614159482758625,90.05930447650759,-0.05767841978753274,0.39977810650887574,0.1998149861239593,0.1880064829821718,-0.004102392344497607,2091,-0.0032985318107667215,613
663698,1831,R,-0.00022033898305084577,1023,0.006242424242424242,0.3630516786105128,592,-0.0168597972972973,0.23793751442015085,193,0.012559585492227979,0.2786622234432234,89.22261970280682,0.018826958922723926,0.4221736755871109,0.2794307891332471,0.2577639751552795,-0.004497215592680984,1259,0.009178321678321678,572
663728,4520,L,0.008424651372019792,2275,0.009475604395604397,0.36887708671591557,1250,0.0023672000000000016,0.29453148291996717,916,0.01376419213973799,0.3432886812395677,89.31527215474586,-0.00353411122921937,0.5117256637168142,0.31474275832252485,0.3360555328705594,0.007824155193992492,3266,0.00996,1254
663731,117,R,-0.0213931623931624,68,-0.009220588235294116,,39,-0.039307692307692314,,10,,,89.4188034188034,0.03455169462062981,0.4700854700854701,0.32727272727272727,0.3508771929824561,-0.05122368421052631,76,,41
663743,1783,R,-0.005598204264870931,1007,-0.009875868917576962,0.286546037177249,534,-0.006891385767790263,0.24977420615324314,221,0.00956818181818182,0.22842495000000007,89.43777651730005,-0.05009384021065838,0.49242849130678634,0.1788154897494305,0.34739178690344064,-0.0032229508196721292,916,-0.008104959630911188,867
663757,3909,L,0.005589559877175026,2238,0.005225647899910633,0.4044523794761805,1088,0.00721139705882353,0.28543155752733695,577,0.003662045060658578,0.30164974751590695,89.8814483111566,2.0146817914526336e-05,0.38270657457150165,0.2092245989304813,0.16817939135077417,0.007908515130190006,2843,-0.0005928705440900549,1066
663837,1530,R,-0.011802614379084968,911,-0.015598243688254663,0.3579857162842747,424,-0.0047264150943396215,0.2682985564593301,190,-0.006926315789473681,0.20939802127659582,89.27915032679739,-0.007808582217682838,0.4673202614379085,0.18321678321678322,0.30563002680965146,-0.022579128440366972,872,0.002478723404255321,658
663853,1507,R,0.006094540612516644,796,-0.0028806532663316585,0.36133177336384714,464,0.023795258620689656,0.3237007020950365,238,-0.0012647058823529427,0.25272853578271715,88.93794940079893,-0.07570098384926989,0.5295288652952886,0.30200501253132833,0.34832904884318766,-0.0024532199270959902,823,0.016455081001472752,684
663886,2561,R,0.0005987485334376217,1413,0.001985845718329796,0.38680155743686706,843,0.006137603795966785,0.24476499249343672,288,-0.02753125,0.17947134848484844,89.63799999999999,-0.0006054451979143117,0.43771964076532605,0.28902765388046386,0.23760818253343824,-0.0007623294858342087,1907,0.004583717357910906,654
663897,166,R,-0.022349397590361447,91,-0.019109890109890105,0.3075593409090909,49,-0.0013265306122448998,,18,,,89.26202531645569,-0.014209438502748726,0.5,0.27710843373493976,0.2987012987012987,-0.021779661016949146,118,,48
663898,537,R,-0.01215828677839851,287,0.004668989547038327,0.35500322659325895,172,-0.035186046511627905,0.1954031227390181,42,-0.017166666666666667,,88.70179640718563,0.0179368102699193,0.4748603351955307,0.34509803921568627,0.28085106382978725,-0.013545454545454545,418,-0.007285714285714287,119
663967,162,L,-0.012209876543209878,88,-0.002988636363636364,0.41764983333333333,48,0.00597916666666667,,24,-0.06004166666666666,,88.92037037037038,0.1107300491563768,0.4567901234567901,0.1891891891891892,0.25842696629213485,-0.01992035398230088,113,,49
663968,2482,L,-0.0021694915254237292,1401,-0.0012976445396145609,0.3026347521755795,640,0.007189062499999998,0.2735477987345475,422,-0.020075829383886256,0.23431216666666654,89.5690813435856,-0.01847284487462654,0.6091861402095085,0.19775132275132276,0.45432497978981407,0.0008409972299168984,1809,-0.010243684992570579,673
663993,3735,L,0.0005012106537530265,2357,-0.003198133220195162,0.3353157955337577,879,0.009807736063708758,0.25563601699504845,458,0.0050240174672489075,0.32085316969892047,90.48222102134558,-0.03115434993484256,0.44712182061579653,0.23592814371257484,0.24930901050304036,0.005933519944016795,2873,-0.01757275902211874,862
664023,4702,L,0.0029187860653985894,2521,0.00650059500198334,0.36906194799886066,1132,0.002706713780918728,0.3437594154488303,975,-0.005900512820512822,0.26118870697051266,89.80077519379846,-0.016790322670436387,0.4336452573373033,0.2746444335458558,0.21821381434227893,0.007690193809661556,3479,-0.01057937806873977,1223
664034,2971,R,0.0030864572779466396,1727,-0.004461493920092644,0.34104921948498956,897,0.007512820512820513,0.3211024909451182,319,0.019282131661442006,0.2879027046617874,89.64251941911516,-0.0659688241197279,0.5237293840457758,0.23393316195372751,0.32044560943643513,0.0027654142581888244,2077,0.00383954802259887,894
664040,3920,L,0.005617819760020425,1915,0.012810443864229764,0.38817019968072475,1283,-0.007322681215900232,0.2635281026914101,667,0.009854572713643176,0.32514476959653665,89.00867544539118,0.015565494746086983,0.5321428571428571,0.33940556088207097,0.3262411347517731,0.010927997203774903,2863,-0.008768939393939395,1057
664056,2467,R,0.00206609894566099,1299,0.002610469591993842,0.3202256183728984,801,0.0017815230961298377,0.2801894892909281,334,0.0027455089820359302,0.2172873527225524,89.19812168231933,-0.00253235999605665,0.4839886501824078,0.29229480737018426,0.3330763299922899,0.0024474616292798107,1695,0.0012292746113989645,772
664059,920,R,-0.003672113289760347,497,-0.00496579476861167,0.31484279822474787,251,0.0005498007968127495,0.21184509383306752,153,-0.007751633986928103,0.23166965,88.72744237102087,-0.015701017156779216,0.4934782608695652,0.2753303964757709,0.2733485193621868,-0.007821029082774046,447,0.0002653927813163475,473
664068,200,R,-0.009744999999999997,113,-0.020300884955752215,0.17990814379084968,68,0.003941176470588231,,19,,,89.598,-0.09867311658920214,0.49,0.37755102040816324,0.33962264150943394,-0.0004926470588235273,136,-0.029406250000000002,64
664238,1206,R,-0.008455980066445183,725,-0.008862068965517242,0.3040704490483841,354,-0.009629943502824858,0.1710446404589233,124,-0.0030161290322580653,0.24989316814024853,89.33671096345515,0.020955562355340403,0.4792703150912106,0.3166089965397924,0.2491349480968858,-0.00729787234042553,518,-0.009327510917030567,688
664702,1889,R,-0.007560148383677795,1187,-0.012742207245155854,0.3035639300309701,487,-0.001102669404517453,0.2600517104994903,186,0.003521505376344085,0.2547382066074951,89.45739361702127,-0.03823255079170445,0.4393859184753838,0.15542168674698795,0.2408675799086758,-0.00805936073059361,878,-0.007127596439169139,1011
664728,2223,L,-0.007819900945520035,1279,-0.007491008600469116,0.2825801948193631,634,-0.010274447949526814,0.22943739448173006,288,-0.0012916666666666656,0.22549789358327324,89.61261343012703,0.000985266354398499,0.46243814664867294,0.1819066147859922,0.2995305164319249,-0.0050558035714285705,1794,-0.019365967365967365,429
664731,209,R,-0.010411483253588514,117,-0.018555555555555558,0.2786341111111111,65,0.000815384615384615,,27,-0.002148148148148149,,89.7019138755981,-0.0968091560353787,0.41626794258373206,0.25287356321839083,0.2169811320754717,-0.015113772455089818,167,,42
664761,3414,R,-0.0014235397710595818,1955,-0.005452173913043478,0.3290810234253522,1110,-0.00256036036036036,0.2882266532317152,309,0.02733333333333333,0.3182704416813698,89.8338543202595,-0.02163955886066377,0.46631517281780904,0.16080402010050251,0.25761266747868455,-0.002501031778786629,2424,0.001229674796747966,990
664770,2927,L,0.002576329331046312,1823,-0.00390016456390565,0.3196047518101612,654,0.009811926605504591,0.3024680812860957,411,0.021330900243309,0.2805810205059928,90.51288322425079,-0.03369468429403293,0.49162965493679534,0.15913829047949965,0.3309557774607703,0.006238948626045401,2522,-0.02018811881188119,405
664774,1364,L,-0.005946323529411766,835,-0.012189221556886228,0.2976017549079921,261,-0.009383141762452106,0.27651609416195855,216,0.019643518518518515,0.22939546985094847,90.15288753799393,-0.009685383807786779,0.40175953079178883,0.22992700729927007,0.1705790297339593,-0.004323883161512026,1168,-0.015581632653061221,196
664913,362,L,-0.01941388888888889,162,0.002580246913580248,0.37500908412177686,107,-0.037695238095238094,0.186684075,88,-0.033397727272727266,0.22291820341880342,88.95605633802816,0.11167583903921566,0.4972375690607735,0.32222222222222224,0.2978723404255319,-0.015837423312883438,328,,34
664954,583,L,-0.0048319039451114945,315,-0.009628571428571427,0.2990102256097562,169,-0.015686390532544378,0.20815705714285712,77,0.004636363636363636,0.19699999999999998,89.10644599303137,-0.048846921256095896,0.5317324185248714,0.1870967741935484,0.3416370106761566,-0.003860869565217389,460,-0.00846341463414634,123
664983,2055,L,0.0018134437408670247,1050,0.006692380952380952,0.3509549481967696,676,-0.012380177514792898,0.19738966041666667,284,0.01059154929577465,0.32341208270825017,89.37664015904572,0.011413129677545467,0.5255474452554745,0.21851851851851853,0.3527724665391969,3.1287605294825805e-05,1664,0.009388746803069057,391
665019,3016,L,0.002752992021276595,1713,-0.006325160537069469,0.34194132571051633,832,0.016462740384615385,0.31395532842272955,433,0.013163972286374134,0.3307942973491251,89.73168283706926,-0.055429595341181755,0.4870689655172414,0.24642614023144996,0.30120481927710846,0.00464396551724138,2328,-0.003623546511627909,688
665052,830,L,0.010277442702050664,390,0.037,0.46967497703426503,248,-0.021794354838709677,0.24719441162608005,162,-0.002512345679012339,0.26144389451219513,88.54521739130433,0.07672284459914777,0.4879518072289157,0.36790123456790125,0.3078817733990148,0.012947049924357034,661,-0.0002261904761904787,169
665155,291,L,-0.009993127147766326,148,-0.021378378378378374,0.22916637602820214,79,0.001886075949367085,,64,0.0016718749999999963,,89.47388316151203,-0.07808944219362933,0.4845360824742268,0.40425531914893614,0.273972602739726,-0.012962962962962963,270,,21
665161,2651,R,0.010537121212121213,1360,0.014916176470588237,0.3913668796075136,905,0.004670718232044201,0.2704399709321244,347,0.007141210374639772,0.32532724146656705,89.40918836140888,0.03548820831167407,0.5164089023010184,0.2702702702702703,0.3515850144092219,0.011691947565543072,2143,0.005642857142857143,508
665487,4341,R,0.007503363488749711,2338,0.009739093242087254,0.39238012176548864,1386,0.012287878787878787,0.3381930731391668,584,-0.012354452054794518,0.2832159913867237,89.81707260496405,0.004627326853747537,0.45841971895876527,0.27889447236180903,0.2556620209059233,0.009328686493184635,3240,0.0020627885503231753,1101
665489,4400,R,0.011741100323624595,2497,0.014724469363235881,0.3984107862388111,1219,0.006858900738310092,0.3462071361431212,590,0.009011864406779658,0.34688517773183414,90.23934616276375,0.0035439954412043667,0.4343181818181818,0.20931449502878074,0.25338753387533874,0.010259685230024216,3346,0.016530332681017616,1054
665561,911,L,-0.017779120879120876,509,-0.01007662082514735,0.27698896616541374,242,-0.01809917355371901,0.21149472173550263,146,-0.0433082191780822,0.16722485,89.55111111111111,-0.01030186646848267,0.45993413830954993,0.19809069212410502,0.26681614349775784,-0.023855572998430143,638,-0.0036007326007326027,273
665742,4536,L,0.02025948372615039,2329,0.018862601975096607,0.45615772348706524,1452,0.0224297520661157,0.3843975802607724,638,0.020440438871473357,0.42126496357947585,89.53455450022614,-0.009541995774497193,0.3619929453262787,0.21559074299634592,0.17402710975076519,0.024678945589726272,3040,0.011518048128342248,1496
665750,1986,L,-0.008982862903225808,1098,-0.008903460837887065,0.28540605091945315,482,-0.012641078838174273,0.2558817236315087,400,-0.004312499999999999,0.24046627393939393,89.48608870967742,0.027105466192563793,0.49798590130916415,0.2568250758341759,0.32424537487828625,-0.005539538138558431,1430,-0.017848648648648647,556
665804,1143,R,0.009907261592300964,545,0.026011009174311924,0.3599397242136792,431,0.00041067285382830743,0.23538101851851864,143,-0.02372727272727273,0.2360766052631579,88.91204605845881,0.06494057678927433,0.48118985126859143,0.24909090909090909,0.3125,0.011961768219832735,837,0.004287581699346407,306
665828,586,L,-0.0074163822525597275,348,-0.006192528735632185,0.30679992152917507,128,0.0018828125000000051,0.2711344705882353,100,-0.02705,0.17133333333333334,89.84671280276815,0.0215773752465131,0.4863481228668942,0.256140350877193,0.29473684210526313,-0.011632734530938122,501,0.017435294117647063,85
665833,3509,L,0.0016231343283582098,1551,0.004673114119922632,0.3723858966063667,1291,-0.00038652207591014556,0.30281794502699033,635,-0.00205511811023622,0.2924850309626595,88.5827497129736,0.0009317249303809328,0.41920775149615275,0.3514615907545887,0.29411764705882354,0.005586636466591167,2669,-0.010950898203592815,840
665839,399,L,-0.002275689223057645,218,0.0032844036697247717,0.3842009391743797,127,-0.009929133858267719,0.2750761236363636,54,-0.006722222222222214,0.21311111111111114,89.61979949874687,0.031220125362217813,0.43358395989974935,0.21965317919075145,0.2596685082872928,0.001815426997245181,363,,36
665861,415,R,-0.011306763285024156,237,-0.01354430379746835,0.2723551276595744,124,-0.0013790322580645167,0.21993702430555556,45,-0.011288888888888893,,89.64927536231885,0.010842649824655222,0.5734939759036145,0.2857142857142857,0.4380952380952381,-0.01033993399339934,304,-0.013945945945945944,111
665862,3912,L,0.0040763710917478225,1959,0.002983154670750381,0.35923327292678336,1209,-2.5641025641023183e-05,0.2821861907395482,702,0.011155270655270659,0.2789682002304521,89.02176485721635,-0.024077320114801064,0.4588445807770961,0.3181058495821727,0.27485089463220674,0.007381949458483756,2780,-0.004012367491166076,1132
665877,1144,R,-9.886264216972819e-05,680,-0.000423529411764705,0.29886483831738425,347,0.00385590778097983,0.29018617142857145,116,-0.010025862068965516,0.3268064516129032,89.75555555555556,-0.014110523463307868,0.40297202797202797,0.14099783080260303,0.2310405643738977,-0.00342165242165242,703,0.0051904761904761915,441
665923,612,R,0.0082859477124183,345,0.009371014492753621,0.33964450198412705,184,0.01404891304347826,0.29952644680851054,83,-0.009000000000000005,0.26203496153846156,89.30245098039217,0.0391389495680176,0.5016339869281046,0.3322475570032573,0.3242424242424242,0.0038127340823970045,267,0.01174782608695652,345
665926,2998,L,-0.008064839572192513,1757,-0.010104154809334092,0.3032423975256872,796,-0.0037525125628140705,0.27413154881477214,425,-0.006272941176470588,0.28155889265741035,89.99849246231156,0.0026608710084335845,0.543028685790527,0.25184275184275184,0.3784698713608666,-0.0051913978494623645,2330,-0.01808095952023988,668
665953,655,R,-0.007951145038167939,293,-0.0027713310580204775,0.37867324030381394,224,-0.006883928571428569,0.2644490317460318,138,-0.02068115942028985,0.24156634285714282,87.65389312977099,-0.015199884174568457,0.48091603053435117,0.32063492063492066,0.3116531165311653,-0.022620689655172412,174,-0.002644490644490642,481
665966,2719,R,-0.003353200883002208,1625,-0.011032615384615387,0.29109619274955445,773,0.012381630012936613,0.28143546951123005,285,-0.010126315789473686,0.26952875077160493,89.62132789317506,-0.05272919811749965,0.49981610886355277,0.2913907284768212,0.3105542900531511,-0.0039867617107942985,1965,-0.0017029177718832877,754
666018,3496,L,0.011765332565505328,2127,0.007941701927597555,0.38926504543198215,877,0.02002508551881414,0.3536599098015705,428,0.012976635514018692,0.34971883058166114,90.02110917537746,-0.02329849700747576,0.46996567505720827,0.2355447352404139,0.28036845135290733,0.015450135816841288,2598,0.001167410714285715,898
666023,2184,R,-0.008733578318787323,1191,-0.012472712006717046,0.2982734193136933,779,-0.004578947368421053,0.24046722526496786,203,-3.9408866995071736e-05,0.21528209919028343,89.32944418925126,-0.016495109362795225,0.5206043956043956,0.23218997361477572,0.3202979515828678,-0.009045079365079367,1578,-0.007918604651162793,606
666126,1408,L,0.0014655294953802413,771,0.001514915693904022,0.3755764390189398,353,0.004396600566572237,0.28975717764594394,267,-0.008902621722846442,0.2774033128654972,89.76413743736579,-0.03564401246039001,0.4694602272727273,0.2102874432677761,0.2722063037249284,0.0009120961682945164,1332,0.011157894736842106,76
666134,1743,L,-0.009669350201265093,1046,-0.011221797323135755,0.32775141055062856,439,-0.005965831435079727,0.2986420070484128,254,-0.00967716535433071,0.19688862749963512,90.10155261644621,-0.011604951784515599,0.4624211130235227,0.2803970223325062,0.26889714993804215,-0.006841874084919473,1370,-0.020024128686327077,373
666139,2754,L,-0.006770461986176791,1543,-0.005815294880103694,0.3376739090099469,759,-0.01498945981554677,0.2397376210651107,390,-0.002182051282051283,0.2823941467741936,89.65401703072936,0.01139005049634354,0.5508351488743646,0.2834541858932103,0.381057268722467,-0.001660902977905859,2087,-0.022719640179910044,667
666149,1014,R,-0.009711747285291216,487,-0.004468172484599594,0.30420871181567366,377,-0.010660477453580902,0.18671348931482057,132,-0.02853787878787879,0.13501656666666667,88.56336336336337,-0.00745431813283197,0.5187376725838264,0.3193916349809886,0.3252032520325203,-0.011408369408369408,693,-0.0060375,321
666150,131,L,0.005160305343511447,73,0.014315068493150684,,27,0.1048888888888889,,31,-0.10325806451612904,,90.1969465648855,-0.02679946380292251,0.5267175572519084,0.11594202898550725,0.35294117647058826,0.00524271844660194,103,,28
